Day,KOSPI지수,KOSDAQ지수
2020-12-03,2696.22 ,907.61 
2020-12-04,2731.45 ,913.76 
2020-12-07,2745.44 ,926.88 
2020-12-08,2700.93 ,906.84 
2020-12-09,2755.47 ,913.81 
2020-12-10,2746.46 ,921.70 
2020-12-11,2770.06 ,928.44 
2020-12-14,2762.20 ,929.54 
2020-12-15,2756.82 ,931.27 
2020-12-16,2771.79 ,939.65 
2020-12-17,2770.43 ,944.04 
2020-12-18,2772.18 ,947.24 
2020-12-21,2778.65 ,953.58 
2020-12-22,2733.68 ,928.73 
2020-12-23,2759.82 ,923.17 
2020-12-24,2806.86 ,928.68 
2020-12-28,2808.60 ,927.00 
2020-12-29,2820.51 ,957.41 
2020-12-30,2873.47 ,968.42 
2020-12-31,,
2021-01-04,2944.45 ,977.62 
2021-01-05,2990.57 ,985.76 
2021-01-06,2968.21 ,981.39 
2021-01-07,3031.68 ,988.86 
2021-01-08,3152.18 ,987.79 
2021-01-11,3148.45 ,976.63 
2021-01-12,3125.95 ,973.72 
2021-01-13,3148.29 ,979.13 
2021-01-14,3149.93 ,980.29 
2021-01-15,3085.90 ,964.44 
2021-01-18,3013.93 ,944.67 
2021-01-19,3092.66 ,957.75 
2021-01-20,3114.55 ,977.66 
2021-01-21,3160.84 ,981.40 
2021-01-22,3140.63 ,979.98 
2021-01-25,3208.99 ,999.30 
2021-01-26,3140.31 ,994.00 
2021-01-27,3122.56 ,985.92 
2021-01-28,3069.05 ,961.23 
2021-01-29,2976.21 ,928.73 
2021-02-01,3056.53 ,956.92 
2021-02-02,3096.81 ,963.81 
2021-02-03,3129.68 ,970.69 
2021-02-04,3087.55 ,964.58 
2021-02-05,3120.63 ,967.42 
2021-02-08,3091.24 ,960.78 
2021-02-09,3084.67 ,957.85 
2021-02-10,3100.58 ,964.31 
2021-02-15,3147.00 ,981.97 
2021-02-16,3163.25 ,977.74 
2021-02-17,3133.73 ,979.77 
2021-02-18,3086.66 ,967.42 
2021-02-19,3107.62 ,965.11 
2021-02-22,3079.75 ,954.29 
2021-02-23,3070.09 ,936.60 
2021-02-24,2994.98 ,906.31 
2021-02-25,3099.69 ,936.21 
2021-02-26,3012.95 ,913.94 
2021-03-02,3043.87 ,923.17 
2021-03-03,3082.99 ,930.80 
2021-03-04,3043.49 ,926.20 
2021-03-05,3026.26 ,923.48 
2021-03-08,2996.11 ,904.77 
2021-03-09,2976.12 ,896.36 
2021-03-10,2958.12 ,890.07 
2021-03-11,3013.70 ,908.01 
2021-03-12,3054.39 ,925.49 
2021-03-15,3045.71 ,926.90 
2021-03-16,3067.17 ,940.65 
2021-03-17,3047.50 ,943.78 
2021-03-18,3066.01 ,949.83 
2021-03-19,3039.53 ,952.11 
2021-03-22,3035.46 ,955.38 
2021-03-23,3004.74 ,946.31 
2021-03-24,2996.35 ,953.82 
2021-03-25,3008.33 ,954.99 
2021-03-26,3041.01 ,956.70 
2021-03-29,3036.04 ,954.10 
2021-03-30,3070.00 ,958.06 
2021-03-31,3061.42 ,956.17 
2021-04-01,3087.40 ,965.78 
2021-04-02,3112.80 ,970.09 
2021-04-05,3120.83 ,969.77 
2021-04-06,3127.08 ,968.63 
2021-04-07,3137.41 ,973.22 
2021-04-08,3143.26 ,982.02 
2021-04-09,3131.88 ,989.39 
2021-04-12,3135.59 ,1000.65 
2021-04-13,3169.08 ,1010.37 
2021-04-14,3182.38 ,1014.42 
2021-04-15,3194.33 ,1013.90 
2021-04-16,3198.62 ,1021.62 
2021-04-19,3198.84 ,1029.46 
2021-04-20,3220.70 ,1031.88 
2021-04-21,3171.66 ,1022.22 
2021-04-22,3177.52 ,1025.71 
2021-04-23,3186.10 ,1026.82 
2021-04-26,3217.53 ,1030.06 
2021-04-27,3215.42 ,1021.01 
2021-04-28,3181.47 ,998.27 
2021-04-29,3174.07 ,990.69 
2021-04-30,3147.86 ,983.45 
2021-05-03,3127.20 ,961.81 
2021-05-04,3147.37 ,967.20 
2021-05-06,3178.74 ,969.99 
2021-05-07,3197.20 ,978.30 
2021-05-10,3249.30 ,992.80 
2021-05-11,3209.43 ,978.61 
2021-05-12,3161.66 ,967.10 
2021-05-13,3122.11 ,951.77 
2021-05-14,3153.32 ,966.72 
